line,InlineInspectionCrackAnomalyId,vendor,tool,ILIRStartDate,status,type,surface,chainage_m,depth_fraction,length_mm,width_mm,OD_inch,WT_mm,grade_MPa,toughness_J,install_date,begin_PS,end_PS,MAOP_kPa,begin_maop,end_maop
pipeline,1528234,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61508.17892,0.2845,14,14,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528235,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61509.17892,0.3054,52,52,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528236,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61510.17892,0.2762,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528237,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61511.17892,0.2971,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528238,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61512.17892,0.2908,56,56,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528239,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61513.17892,0.3347,16,16,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528240,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61514.17892,0.2887,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528241,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61515.17892,0.2762,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528242,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61516.17892,0.2741,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528243,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61517.17892,0.3452,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528244,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61518.17892,0.295,12,12,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528246,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61519.17892,0.2699,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528247,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61520.17892,0.2762,72,72,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528249,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61521.17892,0.3326,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528251,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61522.17892,0.2552,50,50,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528252,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61523.17892,0.3054,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528253,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61524.17892,0.3452,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528254,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61525.17892,0.2741,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528260,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61526.17892,0.3473,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528262,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61527.17892,0.2992,16,16,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528263,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61528.17892,0.251,14,14,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528264,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61529.17892,0.3054,18,18,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528265,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61530.17892,0.2657,12,12,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528266,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61531.17892,0.2908,46,46,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528267,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61532.17892,0.2657,58,58,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528268,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61533.17892,0.2615,82,82,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528269,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61534.17892,0.3285,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528270,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61535.17892,0.3326,44,44,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528271,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61536.17892,0.3285,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528272,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61537.17892,0.2741,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528273,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61538.17892,0.3054,64,64,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528274,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61539.17892,0.2615,24,24,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528275,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61540.17892,0.2552,16,16,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528276,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61541.17892,0.2657,14,14,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528277,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61542.17892,0.2552,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528278,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61543.17892,0.2657,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528280,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61544.17892,0.2762,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528282,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61545.17892,0.318,44,44,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528283,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61546.17892,0.2845,44,44,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528284,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61547.17892,0.2615,74,74,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528285,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61548.17892,0.3222,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528286,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61549.17892,0.2971,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528287,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61550.17892,0.3117,24,24,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528288,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61551.17892,0.2699,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528293,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61552.17892,0.3013,50,50,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528295,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61553.17892,0.2657,56,56,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528296,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61554.17892,0.2615,54,54,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528297,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61555.17892,0.3452,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528299,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61556.17892,0.3347,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528302,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61557.17892,0.2887,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528303,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61558.17892,0.3285,56,56,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528305,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61559.17892,0.3054,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528306,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61560.17892,0.2552,60,60,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528308,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61561.17892,0.2762,44,44,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528314,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61562.17892,0.3452,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528316,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61563.17892,0.295,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528318,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61564.17892,0.2657,88,88,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528320,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61565.17892,0.318,60,60,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528321,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61566.17892,0.2992,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528322,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61567.17892,0.2762,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528323,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61568.17892,0.2615,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528324,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61569.17892,0.2971,54,54,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528326,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61570.17892,0.2762,52,52,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528329,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61571.17892,0.2615,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528331,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61572.17892,0.2657,56,56,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528332,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61573.17892,0.2552,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528333,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61574.17892,0.2615,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528334,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61575.17892,0.295,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528335,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61576.17892,0.2762,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528337,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61577.17892,0.2762,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528338,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61578.17892,0.2552,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528339,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61579.17892,0.2803,56,56,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528340,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61580.17892,0.2615,86,86,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528341,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61581.17892,0.2699,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528342,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61582.17892,0.2615,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528344,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61583.17892,0.2657,56,56,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528345,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61584.17892,0.2552,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528346,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61585.17892,0.3054,64,64,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528347,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61586.17892,0.3347,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528348,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61587.17892,0.318,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528349,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61588.17892,0.2762,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528353,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61589.17892,0.2699,86,86,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528355,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61590.17892,0.318,24,24,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528357,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61591.17892,0.3577,18,18,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528358,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61592.17892,0.2762,46,46,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528359,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61593.17892,0.295,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528360,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61594.17892,0.3054,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528361,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61595.17892,0.3452,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528362,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61596.17892,0.2657,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528364,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61597.17892,0.3013,48,48,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528365,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61598.17892,0.2657,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528368,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61599.17892,0.2615,87,87,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528372,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61600.17892,0.2887,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528373,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61601.17892,0.3473,50,50,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528374,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61602.17892,0.2699,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528375,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61603.17892,0.3054,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528377,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61604.17892,0.2762,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528382,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61605.17892,0.3933,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528383,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61606.17892,0.2657,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528385,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61607.17892,0.2657,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528389,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61608.17892,0.2866,48,48,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528390,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61609.17892,0.2552,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528393,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61610.17892,0.2699,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528394,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61611.17892,0.2803,14,14,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528395,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61612.17892,0.2762,54,54,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528398,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61613.17892,0.2908,64,64,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528399,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61614.17892,0.2615,88,88,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528401,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61615.17892,0.2615,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528402,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61616.17892,0.2866,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528405,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61617.17892,0.2866,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528407,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61618.17892,0.2657,88,88,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528408,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61619.17892,0.2762,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528409,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61620.17892,0.2803,72,72,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528410,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61621.17892,0.2845,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528418,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61622.17892,0.3117,18,18,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528421,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61623.17892,0.2992,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528422,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61624.17892,0.2762,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528425,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61625.17892,0.318,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528427,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61626.17892,0.2552,12,12,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
